PlayerName,ThreePointPct,ThreePointPct_ZScore,ThreePointPct_Rank
Ja Morant,0.344,0.010840209485306191,97
Pascal Siakam,0.344,0.010840209485306191,97
Dennis Schröder,0.344,0.010840209485306191,97
Jalen Green,0.343,0.00043360837941222455,100
Josh Hart,0.343,0.00043360837941222455,100
Patrick Beverley,0.343,0.00043360837941222455,100
RJ Barrett,0.342,-0.00997299272648232,103
Devonte' Graham,0.341,-0.020379593832376863,104
Kyle Kuzma,0.341,-0.020379593832376863,104
D'Angelo Russell,0.34,-0.030786194938271408,106
Ricky Rubio,0.339,-0.04119279604416595,107
Spencer Dinwiddie,0.339,-0.04119279604416595,107
Cole Anthony,0.338,-0.0515993971500605,109
Nikola Jokić,0.337,-0.06200599825595504,110
Herbert Jones,0.337,-0.06200599825595504,110
Tim Hardaway Jr.,0.336,-0.07241259936184959,112
Al Horford,0.336,-0.07241259936184959,112
Aaron Gordon,0.335,-0.08281920046774413,114
Myles Turner,0.333,-0.10363240267953322,115
Alex Caruso,0.333,-0.10363240267953322,115
Luguentz Dort,0.332,-0.11403900378542776,117
Nassir Little,0.331,-0.12444560489132231,118
Marcus Smart,0.331,-0.12444560489132231,118
Miles Bridges,0.331,-0.12444560489132231,118
James Harden,0.33,-0.13485220599721684,121
Wendell Carter Jr.,0.327,-0.1660720093149005,122
Brandon Ingram,0.327,-0.1660720093149005,122
Dejounte Murray,0.327,-0.1660720093149005,122
Reggie Jackson,0.326,-0.17647861042079502,125
Isaiah Stewart,0.326,-0.17647861042079502,125
Damian Lillard,0.324,-0.1972918126325841,127
Caris LeVert,0.32,-0.23891821705616229,128
Jaren Jackson Jr.,0.319,-0.24932481816205684,129
Jordan Clarkson,0.318,-0.2597314192679514,130
Jaden McDaniels,0.317,-0.27013802037384593,131
Chris Paul,0.317,-0.27013802037384593,131
Davion Mitchell,0.316,-0.28054462147974046,133
Cade Cunningham,0.314,-0.3013578236915296,134
Nikola Vučević,0.314,-0.3013578236915296,134
Matisse Thybulle,0.313,-0.3117644247974241,136
Eric Bledsoe,0.313,-0.3117644247974241,136
Domantas Sabonis,0.312,-0.32217102590331864,138
Derrick White,0.312,-0.32217102590331864,138
Malcolm Brogdon,0.312,-0.32217102590331864,138
Jae'Sean Tate,0.312,-0.32217102590331864,138
Kristaps Porziņģis,0.31,-0.34298422811510776,142
Dillon Brooks,0.309,-0.3533908292210023,143
Julius Randle,0.308,-0.3637974303268968,144
Scottie Barnes,0.301,-0.43664363806815865,145
Bradley Beal,0.3,-0.4470502391740532,146
Shai Gilgeous-Alexander,0.3,-0.4470502391740532,146
Russell Westbrook,0.298,-0.4678634413858423,148
De'Aaron Fox,0.297,-0.4782700424917368,149
Darius Bazley,0.297,-0.4782700424917368,149
Draymond Green,0.296,-0.48867664359763135,151
Giannis Antetokounmpo,0.293,-0.519896446915315,152
Brandon Williams,0.292,-0.5303030480212095,153
Talen Horton-Tucker,0.269,-0.7696548734567835,154
Jusuf Nurkić,0.268,-0.780061474562678,155
Josh Giddey,0.263,-0.8320944800921507,156
Evan Mobley,0.25,-0.9673802944687798,157
Jimmy Butler III,0.233,-1.1442925132689867,158
Jalen Suggs,0.214,-1.342017934280983,159
Anthony Davis,0.186,-1.6334027652460301,160
Jarred Vanderbilt,0.143,-2.080886612799495,161
Jarrett Allen,0.1,-2.52837046035296,162
Clint Capela,0.0,-3.5690305709424135,163
Bam Adebayo,0.0,-3.5690305709424135,163
Rudy Gobert,0.0,-3.5690305709424135,163
Robert Williams III,0.0,-3.5690305709424135,163
Mitchell Robinson,0.0,-3.5690305709424135,163
Steven Adams,0.0,-3.5690305709424135,163
