PlayerID,PlayerName,Team,Season,GamesPlayed,AvgMinutes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,FieldGoalPct,FreeThrowPct,ThreePointPct,ThreePointersMade,ThreePointAttempts,FieldGoalsMade,FieldGoalAttempts,FreeThrowsMade,FreeThrowAttempts,TrueShootingPct,UsageRate,Points_ZScore,Rebounds_ZScore,Assists_ZScore,Steals_ZScore,Blocks_ZScore,FieldGoalPct_ZScore,ThreePointersMade_ZScore,FreeThrowPct_ZScore,Turnovers_ZScore,Swish_Score,Overall_Rank
203507,Giannis Antetokounmpo,MIL,2023-24,73,35.2,30.4,11.5,6.5,1.2,1.1,3.4,0.611,0.657,0.274,0.5,1.7,11.5,18.8,7.0,10.7,0.649,0.32,2.402565975104279,2.429705477630341,1.3054824924995665,0.823894269659599,0.9457608992470452,2.320319452868222,-1.4349243535997271,-1.8787234026009572,2.0214320599420232,6.541807971043147,11
202331,Paul George,LAC,2023-24,74,33.8,22.6,5.2,3.5,1.5,0.5,2.1,0.471,0.907,0.413,3.3,7.9,7.9,16.7,3.6,3.9,0.613,0.264,1.05539800941841,-0.0829021603396555,-0.1553885280259331,1.7443117173546323,-0.2467687824481662,-0.1419877806826909,1.6410597231060966,1.4514176615592762,0.3382389017175393,6.243528510552797,12
1627832,Fred VanVleet,HOU,2023-24,73,36.8,17.4,3.8,8.1,1.4,0.8,1.7,0.416,0.86,0.387,3.1,8.0,5.8,13.9,2.7,3.1,0.568,0.194,0.1572860322944965,-0.6412594132218772,2.0846137034464993,1.437505901456288,0.3494960583994395,-1.109322765291978,1.4213465747699667,0.8253511414971518,-0.179666685428456,5.909363360550934,13
204001,Kristaps Porziņģis,BOS,2023-24,57,29.6,20.1,7.2,2.0,0.7,1.9,1.6,0.516,0.858,0.375,1.9,5.1,6.8,13.2,4.5,5.3,0.647,0.247,0.6236134050319134,0.714751058063518,-0.8858240382886828,-0.7101348098321233,2.5358004748406597,0.6494681158158173,0.1030676847531847,0.7987100129838699,-0.3091430822149547,5.638742834446413,14
1628374,Lauri Markkanen,UTA,2023-24,55,33.1,23.2,8.2,2.0,0.9,0.5,1.4,0.48,0.899,0.399,3.2,8.0,7.8,16.2,4.5,5.0,0.631,0.241,1.159026314471169,1.1135776672651043,-0.8858240382886828,-0.0965231780354341,-0.2467687824481662,0.0163033986170107,1.531203148938032,1.3448531475061487,-0.5680958757879525,5.591041615371772,15
1628369,Jayson Tatum,BOS,2023-24,74,35.7,26.9,8.1,4.9,1.0,0.6,2.5,0.471,0.833,0.376,3.1,8.2,9.1,19.3,5.6,6.7,0.604,0.296,1.798067528963184,1.0736950063449455,0.5263512815526336,0.2102826378629102,-0.0480138354989644,-0.1419877806826909,1.4213465747699667,0.4656959065678462,0.8561444888635343,5.545632199341365,16
1628368,De'Aaron Fox,SAC,2023-24,74,35.9,26.6,4.6,5.6,2.0,0.4,2.6,0.465,0.738,0.369,2.9,7.8,9.7,20.9,4.2,5.7,0.567,0.3,1.746253376436805,-0.3221981258606078,0.8672211863419164,3.278340796846355,-0.4455237293973681,-0.2475152335491577,1.2016334264338362,-0.7997576978130421,0.9856208856500333,5.451417782371265,17
1630567,Scottie Barnes,TOR,2023-24,60,34.9,19.9,8.2,6.1,1.3,1.5,2.8,0.475,0.781,0.341,1.7,4.9,7.5,15.7,3.3,4.2,0.566,0.24,0.5890706366809932,1.1135776672651043,1.110699689762833,1.1307000855579437,1.7407806870438527,-0.0716361454383791,-0.1166454635829455,-0.2269734347774814,1.2445736792230304,5.419549255139384,18
201142,Kevin Durant,PHX,2023-24,75,37.2,27.1,6.6,5.0,0.9,1.2,3.3,0.523,0.856,0.413,2.2,5.4,10.0,19.1,4.8,5.6,0.626,0.283,1.832610297314104,0.4754550925425657,0.5750469822368167,-0.0965231780354341,1.1445158461962468,0.7725834774933631,0.4326374072573804,0.7720688844705881,1.8919556631555243,5.299075455354823,19
2544,LeBron James,LAL,2023-24,71,35.3,25.7,7.3,8.3,1.3,0.5,3.5,0.54,0.75,0.41,2.1,5.1,9.6,17.9,4.3,5.7,0.63,0.285,1.5908109188576656,0.7546337189836765,2.1820051048148668,1.1307000855579437,-0.2467687824481662,1.0715779272816883,0.3227808330893152,-0.6399109267333507,2.1509084567285224,5.1760274993752535,20
1630163,LaMelo Ball,CHA,2023-24,22,32.3,23.9,5.1,8.0,1.8,0.2,3.8,0.433,0.865,0.355,3.2,9.0,8.3,19.2,4.1,4.7,0.561,0.315,1.2799260036993878,-0.1227848212598144,2.0359180027623163,2.664729165049666,-0.8430336232957719,-0.8103283155036526,1.531203148938032,0.8919539627803565,2.5393376470880185,5.097846055568258,21
1631096,Chet Holmgren,OKC,2023-24,82,29.4,16.5,7.9,2.4,0.6,2.3,1.6,0.53,0.793,0.37,1.6,4.3,6.2,11.6,2.7,3.4,0.632,0.21,0.0018435747153579,0.9939296845046288,-0.6910412355519496,-1.0169406257304676,3.330820262637467,0.8956988391709089,-0.2265020377510105,-0.06712666369779,-0.3091430822149547,5.047364897467932,22
1628401,Derrick White,BOS,2023-24,73,32.6,15.2,4.2,5.2,1.0,1.2,1.5,0.461,0.901,0.396,2.7,6.8,5.3,11.5,1.9,2.1,0.611,0.183,-0.2226844195656204,-0.4817287695412423,0.6724383836051834,0.2102826378629102,1.1445158461962468,-0.3178668687934696,0.9819202780977062,1.3714942760194306,-0.4386194790014535,4.947256084151603,23
201939,Stephen Curry,GSW,2023-24,74,32.7,26.4,4.5,5.1,0.7,0.4,2.8,0.45,0.923,0.408,4.8,11.8,8.8,19.5,4.0,4.4,0.616,0.302,1.7117106080858846,-0.3620807867807664,0.6237426829209998,-0.7101348098321233,-0.4455237293973681,-0.5113338657153272,3.288908335627074,1.6645466896655314,1.2445736792230304,4.885359806766552,24
1630178,Tyrese Maxey,PHI,2023-24,70,37.5,25.9,3.7,6.2,1.0,0.5,1.7,0.45,0.868,0.373,3.0,8.1,9.1,20.3,4.7,5.4,0.573,0.273,1.6253536872085852,-0.6811420741420358,1.159395390447017,0.2102826378629102,-0.2467687824481662,-0.5113338657153272,1.3114900006019017,0.9319156555502792,-0.179666685428456,4.811958726148313,25
203497,Rudy Gobert,MIN,2023-24,76,34.1,14.0,12.9,1.3,0.7,2.1,1.6,0.661,0.638,0.0,0.0,0.0,5.3,8.1,3.3,5.1,0.675,0.152,-0.4299410296711387,2.9880627305125627,-1.2266939430779662,-0.7101348098321233,2.933310368739064,3.19971489342212,-1.984207224440053,-2.131814123477135,-0.3091430822149547,4.558909175113578,26
1627734,Domantas Sabonis,SAC,2023-24,82,35.7,19.4,13.7,8.2,0.9,0.6,3.3,0.594,0.704,0.379,0.4,1.1,7.7,13.0,3.6,5.1,0.637,0.22,0.5027137158036938,3.3071240178738317,2.1333094041306824,-0.0965231780354341,-0.0480138354989644,2.0213250030798964,-1.5447809277677924,-1.2526568825388342,1.8919556631555243,4.164961146576934,27
1626164,Devin Booker,PHX,2023-24,68,36.0,27.1,4.5,6.9,0.9,0.4,2.6,0.492,0.886,0.364,2.2,6.1,9.4,19.2,6.0,6.7,0.611,0.289,1.832610297314104,-0.3620807867807664,1.5002652952362998,-0.0965231780354341,-0.4455237293973681,0.2273583043499462,0.4326374072573804,1.1716858121698164,0.9856208856500333,3.9693840977385246,28
1627750,Jamal Murray,DEN,2023-24,59,31.5,21.2,4.1,6.5,1.0,0.7,2.1,0.481,0.853,0.425,2.5,5.8,8.0,16.7,2.7,3.1,0.586,0.273,0.8135986309619716,-0.5216114304614012,1.3054824924995665,0.2102826378629102,0.1507411114502374,0.0338913074280886,0.7622071297615757,0.7321071917006652,0.3382389017175393,3.9566702245046685,29
201935,James Harden,LAC,2023-24,72,34.3,16.6,5.1,8.5,1.1,0.8,2.6,0.428,0.878,0.381,2.6,6.8,4.9,11.4,4.2,4.8,0.612,0.202,0.019114958890818,-0.1227848212598144,2.279396506183233,0.5170884537612549,0.3494960583994395,-0.8982678595590424,0.8720637039296409,1.0651212981166889,0.9856208856500333,3.893574603309858,30
1630217,Desmond Bane,MEM,2023-24,42,34.4,23.7,4.4,5.5,1.0,0.5,2.7,0.464,0.87,0.381,3.3,8.6,8.6,18.5,3.3,3.8,0.589,0.273,1.2453832353484684,-0.4019634477009249,0.8185254856577333,0.2102826378629102,-0.2467687824481662,-0.2651031423602357,1.6410597231060966,0.9585567840635612,1.1150972824365322,3.5106341137338504,31
203081,Damian Lillard,MIL,2023-24,73,35.3,24.3,4.4,7.0,1.0,0.2,2.6,0.424,0.92,0.354,3.0,8.5,7.4,17.5,6.5,7.0,0.59,0.274,1.3490115404012275,-0.4019634477009249,1.548960995920483,0.2102826378629102,-0.8430336232957719,-0.9686194948033542,1.3114900006019017,1.6245849968956083,0.9856208856500333,3.288630853133082,32
1628973,Jalen Brunson,NYK,2023-24,77,35.4,28.7,3.6,6.7,0.9,0.2,2.4,0.479,0.847,0.401,2.7,6.8,10.3,21.4,5.5,6.5,0.592,0.311,2.1089524441214618,-0.7210247350621944,1.4028738938679333,-0.0965231780354341,-0.8430336232957719,-0.0012845101940672,0.9819202780977062,0.6521838061608195,0.7266680920770354,3.210815643767176,33
203468,CJ McCollum,NOP,2023-24,66,32.7,20.0,4.3,4.6,0.9,0.6,1.7,0.459,0.827,0.429,3.6,8.4,7.3,16.0,1.7,2.1,0.592,0.244,0.6063420208564533,-0.4418461086210838,0.3802641795000832,-0.0965231780354341,-0.0480138354989644,-0.3530426864156255,1.9706294456102924,0.3857725210280006,-0.179666685428456,3.1900508452956573,34
1627749,Dejounte Murray,ATL,2023-24,78,35.7,22.5,5.3,6.4,1.4,0.3,2.6,0.459,0.794,0.363,2.6,7.1,8.6,18.8,2.7,3.4,0.555,0.259,1.03812662524295,-0.043019499419497,1.2567867918153832,1.437505901456288,-0.6442786763465701,-0.3530426864156255,0.8720637039296409,-0.0538060994411491,0.9856208856500333,3.092049792980868,35
201572,Brook Lopez,MIL,2023-24,79,30.5,12.5,5.2,1.6,0.5,2.4,1.0,0.485,0.821,0.366,1.9,5.1,4.6,9.6,1.4,1.7,0.608,0.156,-0.6890117923030368,-0.0829021603396555,-1.0806068410254162,-1.323746441628812,3.5295752095866693,0.1042429426724005,0.1030676847531847,0.3058491354881549,-1.0860014629339476,2.998114046098582,36
1628386,Jarrett Allen,CLE,2023-24,77,31.7,16.5,10.5,2.7,0.7,1.1,1.6,0.634,0.742,0.0,0.0,0.1,6.7,10.6,3.0,4.1,0.664,0.191,0.0018435747153579,2.030878868428754,-0.5449541334993996,-0.7101348098321233,0.9457608992470452,2.724841355523015,-1.984207224440053,-0.7464754407864782,-0.3091430822149547,2.9572298078261827,37
1630162,Anthony Edwards,MIN,2023-24,79,35.1,25.9,5.4,5.1,1.3,0.5,3.1,0.461,0.836,0.357,2.4,6.7,9.1,19.7,5.4,6.4,0.575,0.314,1.6253536872085852,-0.0031368384993381,0.6237426829209998,1.1307000855579437,-0.2467687824481662,-0.3178668687934696,0.6523505555935104,0.5056575993377691,1.6330028695825272,2.902041683355802,38
1629027,Trae Young,ATL,2023-24,54,36.0,25.7,2.8,10.8,1.3,0.2,4.4,0.43,0.855,0.373,3.2,8.7,8.0,18.7,6.4,7.5,0.585,0.289,1.5908109188576656,-1.040086022423464,3.3993976219194497,1.1307000855579437,-0.8430336232957719,-0.8630920419368865,1.531203148938032,0.7587483202139471,3.316196027807012,2.7829408334793992,39
1630596,Evan Mobley,CLE,2023-24,50,30.6,15.7,9.4,3.2,0.9,1.4,1.8,0.58,0.719,0.373,0.4,1.2,6.4,11.0,2.5,3.4,0.626,0.2,-0.136327498688321,1.592169598307009,-0.301475630078483,-0.0965231780354341,1.5420257400946504,1.775094279724805,-1.5447809277677924,-1.05284841868922,-0.0501902886419571,2.7539100787817747,40
202710,Jimmy Butler III,MIA,2023-24,60,34.0,20.8,5.3,5.0,1.3,0.3,1.7,0.499,0.858,0.414,1.0,2.4,6.6,13.2,6.6,7.7,0.626,0.235,0.7445130942601323,-0.043019499419497,0.5750469822368167,1.1307000855579437,-0.6442786763465701,0.3504736660274919,-0.8856414827594015,0.7987100129838699,-0.179666685428456,2.690267618268684,41
1628991,Jaren Jackson Jr.,MEM,2023-24,66,32.2,22.5,5.5,2.3,1.2,1.6,2.4,0.444,0.808,0.32,1.8,5.5,7.8,17.6,5.1,6.3,0.553,0.302,1.03812662524295,0.0367458224208203,-0.739736936236133,0.823894269659599,1.9395356339930547,-0.6168613185817949,-0.0067888894148802,0.1326818001518241,0.7266680920770354,2.647844390242548,42
1629028,Deandre Ayton,POR,2023-24,55,32.4,16.7,11.1,1.6,1.0,0.8,1.8,0.57,0.823,0.1,0.0,0.2,7.8,13.6,1.2,1.4,0.587,0.211,0.0363863430662775,2.270174833949706,-1.0806068410254162,0.2102826378629102,0.3494960583994395,1.5992151916140254,-1.984207224440053,0.3324902640014368,-0.0501902886419571,2.491212171740868,43
202699,Tobias Harris,PHI,2023-24,70,33.8,17.2,6.5,3.1,1.0,0.7,1.3,0.487,0.878,0.353,1.3,3.7,6.6,13.6,2.7,3.0,0.576,0.203,0.1227432639435769,0.4355724316224071,-0.3501713307626663,0.2102826378629102,0.1507411114502374,0.1394187602945564,-0.556071760255206,1.0651212981166889,-0.6975722725744511,2.4216640763219877,44
1631114,Jalen Williams,OKC,2023-24,71,31.3,19.1,4.0,4.5,1.1,0.6,1.7,0.54,0.814,0.427,1.5,3.4,7.5,14.0,2.5,3.1,0.621,0.232,0.4508995632773148,-0.5614940913815598,0.3315684788159,0.5170884537612549,-0.0480138354989644,1.0715779272816883,-0.3363586119190758,0.2126051856916683,-0.179666685428456,2.3852553501556755,45
201942,DeMar DeRozan,CHI,2023-24,79,37.8,24.0,4.3,5.3,1.1,0.6,1.7,0.48,0.853,0.333,0.9,2.8,8.2,17.2,6.6,7.7,0.584,0.252,1.297197387874848,-0.4418461086210838,0.7211340842893665,0.5170884537612549,-0.0480138354989644,0.0163033986170107,-0.9954980569274666,0.7321071917006652,-0.179666685428456,2.3794093735981305,46
1628392,Isaiah Hartenstein,NYK,2023-24,75,25.3,7.8,8.3,2.5,1.2,1.1,1.2,0.644,0.707,0.333,0.0,0.0,3.1,4.9,1.5,2.1,0.67,0.116,-1.5007668485496504,1.1534603281852636,-0.6423455348677662,0.823894269659599,0.9457608992470452,2.9007204436337948,-1.984207224440053,-1.212695189768911,-0.82704866936095,2.244671794756262,47
202696,Nikola Vučević,CHI,2023-24,76,34.3,18.0,10.5,3.3,0.7,0.8,1.6,0.484,0.822,0.294,1.2,4.1,7.7,15.9,1.4,1.7,0.54,0.233,0.260914337347256,2.030878868428754,-0.2527799293942998,-0.7101348098321233,0.3494960583994395,0.0866550338613225,-0.6659283344232713,0.3191696997447958,-0.3091430822149547,2.1716093701845605,48
1626167,Myles Turner,IND,2023-24,77,27.0,17.1,6.9,1.3,0.5,1.9,1.4,0.524,0.773,0.358,1.5,4.2,6.2,11.8,3.2,4.1,0.626,0.234,0.1054718797681174,0.595103075303042,-1.2266939430779662,-1.323746441628812,2.5358004748406597,0.7901713863044411,-0.3363586119190758,-0.3335379488306089,-0.5680958757879525,2.1565477338226353,49
1626157,Karl-Anthony Towns,MIN,2023-24,62,32.7,21.8,8.3,3.0,0.7,0.7,2.9,0.504,0.873,0.416,2.2,5.3,7.7,15.3,4.1,4.7,0.625,0.268,0.917226936014731,1.1534603281852636,-0.3988670314468497,-0.7101348098321233,0.1507411114502374,0.4384132100828818,0.4326374072573804,0.998518476833484,1.374050076009529,2.0827849787622843,50
203992,Bogdan Bogdanović,ATL,2023-24,79,30.4,16.9,3.4,3.1,1.2,0.3,1.4,0.428,0.921,0.374,3.0,8.1,6.0,13.9,1.9,2.1,0.569,0.218,0.0709291114171972,-0.8007900569025118,-0.3501713307626663,0.823894269659599,-0.6442786763465701,-0.8982678595590424,1.3114900006019017,1.6379055611522495,-0.5680958757879525,2.002292399476637,51
1630552,Jalen Johnson,ATL,2023-24,56,33.7,16.0,8.7,3.6,1.2,0.8,1.8,0.511,0.728,0.355,1.3,3.6,6.4,12.5,1.9,2.6,0.584,0.184,-0.0845133461619413,1.312990971865898,-0.1066928273417497,0.823894269659599,0.3494960583994395,0.5615285717604276,-0.556071760255206,-0.9329633403794516,-0.0501902886419571,1.967024074483601,52
1628389,Bam Adebayo,MIA,2023-24,71,34.0,19.3,10.4,3.9,1.1,0.9,2.3,0.521,0.755,0.357,0.2,0.6,7.5,14.3,4.1,5.5,0.576,0.247,0.4854423316282343,1.9909962075085956,0.0393942747108001,0.5170884537612549,0.5482510053486414,0.7374076598712072,-1.7644940761039227,-0.573308105450146,0.5971916952905365,1.9185280722140072,53
201144,Mike Conley,MIN,2023-24,76,28.9,11.4,2.9,5.9,1.2,0.2,1.3,0.457,0.911,0.442,2.4,5.3,3.9,8.5,1.3,1.5,0.627,0.157,-0.8789970182330952,-1.0002033615033052,1.0133082883944666,0.823894269659599,-0.8430336232957719,-0.3882185040377814,0.6523505555935104,1.50469991858584,-0.6975722725744511,1.8668819835657653,54
1628960,Grayson Allen,PHX,2023-24,75,33.5,13.5,3.9,3.0,0.9,0.6,1.3,0.499,0.878,0.461,2.7,5.9,4.5,9.1,1.7,2.0,0.679,0.143,-0.5162979505484381,-0.6013767523017185,-0.3988670314468497,-0.0965231780354341,-0.0480138354989644,0.3504736660274919,0.9819202780977062,1.0651212981166889,-0.6975722725744511,1.8639529240905828,55
1630529,Herbert Jones,NOP,2023-24,76,30.5,11.0,3.6,2.6,1.4,0.8,1.2,0.498,0.867,0.418,1.5,3.6,3.9,7.7,1.8,2.1,0.636,0.141,-0.9480825549349348,-0.7210247350621944,-0.593649834183583,1.437505901456288,0.3494960583994395,0.332885757216414,-0.3363586119190758,0.9185950912936384,-0.82704866936095,1.8038338792861124,56
1627936,Alex Caruso,CHI,2023-24,71,28.7,10.1,3.8,3.5,1.7,1.0,1.4,0.468,0.76,0.408,1.9,4.7,3.6,7.6,1.0,1.4,0.613,0.146,-1.1035250125140736,-0.6412594132218772,-0.1553885280259331,2.357923349151321,0.7470059522978432,-0.1947515071159238,0.1030676847531847,-0.5067052841669413,-0.5680958757879525,1.7774295095170844,57
1626179,Terry Rozier,MIA,2023-24,61,33.4,19.8,4.0,5.6,1.0,0.3,1.7,0.443,0.869,0.363,2.4,6.7,7.2,16.4,2.8,3.2,0.555,0.253,0.5717992525055338,-0.5614940913815598,0.8672211863419164,0.2102826378629102,-0.6442786763465701,-0.6344492273928729,0.6523505555935104,0.9452362198069204,-0.179666685428456,1.7748803265608823,58
1631099,Keegan Murray,SAC,2023-24,77,33.6,15.2,5.5,1.7,1.0,0.8,0.8,0.454,0.831,0.358,2.4,6.6,5.8,12.7,1.3,1.6,0.569,0.178,-0.2226844195656204,0.0367458224208203,-1.0319111403412329,0.2102826378629102,0.3494960583994395,-0.4409822304710153,0.6523505555935104,0.4390547780545644,-1.344954256506945,1.6969156671245815,59
1628970,Miles Bridges,CHA,2023-24,69,37.4,21.0,7.3,3.3,0.9,0.5,2.0,0.462,0.825,0.349,2.3,6.5,8.1,17.5,2.5,3.1,0.556,0.242,0.779055862611052,0.7546337189836765,-0.2527799293942998,-0.0965231780354341,-0.2467687824481662,-0.3002789599823916,0.5424939814254452,0.3591313925147187,0.2087625049310404,1.5746697759538917,60
1630578,Alperen Sengun,HOU,2023-24,63,32.5,21.1,9.3,5.0,1.2,0.7,2.6,0.537,0.693,0.297,0.5,1.8,8.4,15.6,3.9,5.6,0.585,0.27,0.7963272467865121,1.5522869373868504,0.5750469822368167,0.823894269659599,0.1507411114502374,1.0188142008484546,-1.4349243535997271,-1.3991830893618846,0.9856208856500333,1.5387631703554667,61
201143,Al Horford,BOS,2023-24,65,26.8,8.6,6.4,2.6,0.6,1.0,0.7,0.511,0.867,0.419,1.7,4.0,3.3,6.4,0.4,0.5,0.65,0.119,-1.3625957751459716,0.3956897707022486,-0.593649834183583,-1.0169406257304676,0.7470059522978432,0.5615285717604276,-0.1166454635829455,0.9185950912936384,-1.474430653293444,1.4313807269725525,62
1626156,D'Angelo Russell,LAL,2023-24,76,32.7,18.0,3.1,6.3,0.9,0.5,2.1,0.456,0.828,0.415,3.0,7.2,6.5,14.2,2.1,2.5,0.588,0.222,0.260914337347256,-0.920438039662988,1.2080910911311995,-0.0965231780354341,-0.2467687824481662,-0.4058064128488594,1.3114900006019017,0.3990930852846415,0.3382389017175393,1.3791140364244767,63
1629008,Michael Porter Jr.,DEN,2023-24,81,31.7,16.7,7.0,1.5,0.5,0.7,1.1,0.484,0.836,0.397,2.7,6.8,6.4,13.3,1.1,1.4,0.601,0.202,0.0363863430662775,0.6349857362232005,-1.1293025417095994,-1.323746441628812,0.1507411114502374,0.0866550338613225,0.9819202780977062,0.5056575993377691,-0.9565250661474486,1.09529716230751,64
201950,Jrue Holiday,BOS,2023-24,69,32.8,12.5,5.4,4.8,0.9,0.8,1.8,0.48,0.833,0.429,2.0,4.7,4.8,10.0,0.9,1.0,0.597,0.161,-0.6890117923030368,-0.0031368384993381,0.4776555808684499,-0.0965231780354341,0.3494960583994395,0.0163033986170107,0.2129242589212499,0.4656959065678462,-0.0501902886419571,1.0775644634206547,65
1630530,Trey Murphy III,NOP,2023-24,57,29.7,14.8,4.9,2.2,0.9,0.5,0.6,0.443,0.815,0.38,3.0,7.8,4.8,10.9,2.2,2.6,0.612,0.182,-0.2917699562674596,-0.2025501431001315,-0.7884326369203162,-0.0965231780354341,-0.2467687824481662,-0.6344492273928729,1.3114900006019017,0.2259257499483092,-1.6039070500799426,0.9850937375285669,66
1629651,Nic Claxton,BKN,2023-24,71,29.8,11.8,9.9,2.1,0.6,2.1,1.3,0.629,0.551,0.2,0.0,0.1,5.2,8.2,1.5,2.8,0.629,0.156,-0.8099114815312557,1.7915829029078023,-0.8371283376044996,-1.0169406257304676,2.933310368739064,2.636901811467625,-1.984207224440053,-3.2907032138048957,-0.6975722725744511,0.9064506142481579,67
1626145,Tyus Jones,WAS,2023-24,66,29.3,12.0,2.7,7.3,1.1,0.3,1.0,0.489,0.8,0.414,1.6,3.9,4.9,10.1,0.5,0.6,0.578,0.161,-0.7753687131803361,-1.0799686833436224,1.695048097973033,0.5170884537612549,-0.6442786763465701,0.1745945779167123,-0.2265020377510105,0.0261172860986965,-1.0860014629339476,0.8742541914517274,68
1630170,Devin Vassell,SAS,2023-24,68,33.1,19.5,3.8,4.1,1.1,0.3,1.6,0.472,0.801,0.372,2.4,6.6,7.3,15.5,2.4,3.0,0.578,0.229,0.519985099979154,-0.6412594132218772,0.1367856760791666,0.5170884537612549,-0.6442786763465701,-0.124399871871613,0.6523505555935104,0.0394378503553375,-0.3091430822149547,0.8362455763995605,69
1631105,Jalen Duren,DET,2023-24,61,29.1,13.8,11.6,2.4,0.5,0.8,2.1,0.619,0.79,0.0,0.0,0.1,5.7,9.2,2.3,3.0,0.653,0.181,-0.4644837980220583,2.4695881385504994,-0.6910412355519496,-1.323746441628812,0.3494960583994395,2.461022723356846,-1.984207224440053,-0.1070883564677128,0.3382389017175393,0.764479673991414,70
1630532,Franz Wagner,ORL,2023-24,72,32.5,19.7,5.3,3.7,1.1,0.4,1.9,0.482,0.85,0.281,1.3,4.6,7.3,15.2,3.8,4.4,0.575,0.25,0.5545278683300736,-0.043019499419497,-0.0579971266575663,0.5170884537612549,-0.4455237293973681,0.0514792162391666,-0.556071760255206,0.6921454989307424,0.0792861081445414,0.7133473424799035,71
