PlayerName,Blocks,Blocks_ZScore,Blocks_Rank
Bradley Beal,0.3,-0.5421971964599237,96
JR Smith,0.3,-0.5421971964599237,96
Damian Lillard,0.3,-0.5421971964599237,96
D'Angelo Russell,0.3,-0.5421971964599237,96
Mike Conley,0.3,-0.5421971964599237,96
Derrick Rose,0.3,-0.5421971964599237,96
Kyrie Irving,0.3,-0.5421971964599237,96
Marcus Morris Sr.,0.3,-0.5421971964599237,96
Jae Crowder,0.3,-0.5421971964599237,96
Allen Crabbe,0.3,-0.5421971964599237,96
Victor Oladipo,0.3,-0.5421971964599237,96
Gordon Hayward,0.3,-0.5421971964599237,96
Jon Leuer,0.3,-0.5421971964599237,96
Trevor Ariza,0.3,-0.5421971964599237,96
Devin Booker,0.3,-0.5421971964599237,96
Kemba Walker,0.3,-0.5421971964599237,96
Courtney Lee,0.3,-0.5421971964599237,96
Ersan Ilyasova,0.3,-0.5421971964599237,96
Kyle Korver,0.3,-0.5421971964599237,96
Kyle Lowry,0.3,-0.5421971964599237,96
Ryan Anderson,0.2,-0.7372409843267288,116
Avery Bradley,0.2,-0.7372409843267288,116
Wesley Matthews,0.2,-0.7372409843267288,116
Rodney Hood,0.2,-0.7372409843267288,116
Stephen Curry,0.2,-0.7372409843267288,116
Rodney McGruder,0.2,-0.7372409843267288,116
Tim Hardaway Jr.,0.2,-0.7372409843267288,116
Tony Snell,0.2,-0.7372409843267288,116
Nick Young,0.2,-0.7372409843267288,116
Khris Middleton,0.2,-0.7372409843267288,116
Jamal Crawford,0.2,-0.7372409843267288,116
Isaiah Thomas,0.2,-0.7372409843267288,116
Harrison Barnes,0.2,-0.7372409843267288,116
Goran Dragic,0.2,-0.7372409843267288,116
George Hill,0.2,-0.7372409843267288,116
Yogi Ferrell,0.2,-0.7372409843267288,116
Kentavious Caldwell-Pope,0.2,-0.7372409843267288,116
Emmanuel Mudiay,0.2,-0.7372409843267288,116
Malcolm Brogdon,0.2,-0.7372409843267288,116
Zach LaVine,0.2,-0.7372409843267288,116
JJ Redick,0.2,-0.7372409843267288,116
Rajon Rondo,0.2,-0.7372409843267288,116
P.J. Tucker,0.2,-0.7372409843267288,116
Danilo Gallinari,0.2,-0.7372409843267288,116
DeMar DeRozan,0.2,-0.7372409843267288,116
Dennis Schröder,0.2,-0.7372409843267288,116
Jordan Clarkson,0.1,-0.932284772193534,142
Ty Lawson,0.1,-0.932284772193534,142
Arron Afflalo,0.1,-0.932284772193534,142
Darren Collison,0.1,-0.932284772193534,142
Gary Harris,0.1,-0.932284772193534,142
Chris Paul,0.1,-0.932284772193534,142
Austin Rivers,0.1,-0.932284772193534,142
Sean Kilpatrick,0.1,-0.932284772193534,142
Evan Fournier,0.1,-0.932284772193534,142
Ricky Rubio,0.1,-0.932284772193534,142
Seth Curry,0.1,-0.932284772193534,142
Bojan Bogdanović,0.1,-0.932284772193534,142
T.J. McConnell,0.1,-0.932284772193534,142
Deron Williams,0.1,-0.932284772193534,142
Jameer Nelson,0.1,-0.932284772193534,142
Reggie Jackson,0.1,-0.932284772193534,142
Matthew Dellavedova,0.0,-1.127328560060339,158
Tony Parker,0.0,-1.127328560060339,158
